"부류코드(catgoryCode)","부류명(catgoryNm)","품목코드(stdPrdlstCode)","품목명(stdPrdlstNm)","HSK류코드(hskLclasCode)","HSK류명(hskLclasNm)","HSK호코드(hskMclasCode)","HSK호명(hskMclasNm)","HSK소호코드(hskSclasCode)","HSK소호명(hskSclasNm)","HSK품목코드(hskPrdlstCode)","HSK품목명(hskPrdlstNm)","업데이트일자(updtDe)"
"24","숙근류","2402","국화(스탠다드)","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901050","국화","2015-12-03"
"24","숙근류","2403","국화(스프레이)","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901050","국화","2015-12-03"
"24","숙근류","2405","극락조화","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901090","기타","2015-12-03"
"24","숙근류","2406","금낭화","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901090","기타","2015-12-03"
"24","숙근류","2407","꽃창포","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901090","기타","2015-12-03"
"24","숙근류","2408","리아트리스","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901090","기타","2015-12-03"
"24","숙근류","2410","모날다","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901090","기타","2015-12-03"
"24","숙근류","2412","수련","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901090","기타","2015-12-03"
"24","숙근류","2413","스타티스","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901090","기타","2015-12-03"
"24","숙근류","2417","아르메리아","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901090","기타","2015-12-03"
"24","숙근류","2418","아스틸베","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901090","기타","2015-12-03"
"24","숙근류","2420","안개꽃","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901040","안개초","2015-12-03"
"24","숙근류","2422","옥잠화","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901090","기타","2015-12-03"
"24","숙근류","2423","용담","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901090","기타","2015-12-03"
"24","숙근류","2425","작약","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901090","기타","2015-12-03"
"24","숙근류","2427","카네이션(스탠다드)","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901020","카네이션","2015-12-03"
"24","숙근류","2428","카네이션(스프레이)","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901020","카네이션","2015-12-03"
"24","숙근류","2434","트리토마","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901090","기타","2015-12-03"
"24","숙근류","2442","공작초","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901090","기타","2015-12-03"
"24","숙근류","2445","부들","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901090","기타","2015-12-03"
"24","숙근류","2449","억새","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901090","기타","2015-12-03"
"24","숙근류","2451","잔디","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901090","기타","2015-12-03"
"24","숙근류","2454","소리다스터","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901090","기타","2015-12-03"
"25","구근류","2501","글라디올러스","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0601","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태이거나 자라고 있거나 꽃이 피어 있는 것  ， 치커리ㆍ치커리 뿌리(제1212호의 뿌리는 제외한다)","060110","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태인 것","0601105000","글라디올러스의 것","2015-12-03"
"25","구근류","2502","글로리오사","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0601","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태이거나 자라고 있거나 꽃이 피어 있는 것  ， 치커리ㆍ치커리 뿌리(제1212호의 뿌리는 제외한다)","060110","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태인 것","0601109000","기타","2015-12-03"
"25","구근류","2503","다알리아","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0601","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태이거나 자라고 있거나 꽃이 피어 있는 것  ， 치커리ㆍ치커리 뿌리(제1212호의 뿌리는 제외한다)","060110","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태인 것","0601103000","달리아의 것","2015-12-03"
"25","구근류","2505","라넌큐라스","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0601","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태이거나 자라고 있거나 꽃이 피어 있는 것  ， 치커리ㆍ치커리 뿌리(제1212호의 뿌리는 제외한다)","060110","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태인 것","0601109000","기타","2015-12-03"
"25","구근류","2506","리코리스","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0601","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태이거나 자라고 있거나 꽃이 피어 있는 것  ， 치커리ㆍ치커리 뿌리(제1212호의 뿌리는 제외한다)","060110","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태인 것","0601109000","기타","2015-12-03"
"25","구근류","2507","무스카리","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0601","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태이거나 자라고 있거나 꽃이 피어 있는 것  ， 치커리ㆍ치커리 뿌리(제1212호의 뿌리는 제외한다)","060110","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태인 것","0601109000","기타","2015-12-03"
"25","구근류","2508","백합(오리엔탈)","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0601","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태이거나 자라고 있거나 꽃이 피어 있는 것  ， 치커리ㆍ치커리 뿌리(제1212호의 뿌리는 제외한다)","060110","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태인 것","0601102000","백합의 것","2015-12-03"
"25","구근류","2509","백합(아시아틱)","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0601","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태이거나 자라고 있거나 꽃이 피어 있는 것  ， 치커리ㆍ치커리 뿌리(제1212호의 뿌리는 제외한다)","060110","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태인 것","0601102000","백합의 것","2015-12-03"
"25","구근류","2510","백합(나팔나리)","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0601","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태이거나 자라고 있거나 꽃이 피어 있는 것  ， 치커리ㆍ치커리 뿌리(제1212호의 뿌리는 제외한다)","060110","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태인 것","0601102000","백합의 것","2015-12-03"
"25","구근류","2513","수선","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0601","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태이거나 자라고 있거나 꽃이 피어 있는 것  ， 치커리ㆍ치커리 뿌리(제1212호의 뿌리는 제외한다)","060110","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태인 것","0601108000","수선화의 것","2015-12-03"
"25","구근류","2517","스파락시스","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0601","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태이거나 자라고 있거나 꽃이 피어 있는 것  ， 치커리ㆍ치커리 뿌리(제1212호의 뿌리는 제외한다)","060110","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태인 것","0601109000","기타","2015-12-03"
"25","구근류","2518","시클라멘","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0601","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태이거나 자라고 있거나 꽃이 피어 있는 것  ， 치커리ㆍ치커리 뿌리(제1212호의 뿌리는 제외한다)","060110","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태인 것","0601109000","기타","2015-12-03"
"25","구근류","2520","아네모네","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0601","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태이거나 자라고 있거나 꽃이 피어 있는 것  ， 치커리ㆍ치커리 뿌리(제1212호의 뿌리는 제외한다)","060110","인경(鱗莖)ㆍ괴경(塊莖)ㆍ괴근(塊根)ㆍ구경(球莖)ㆍ관근(冠根)ㆍ근경(根莖)으로서 휴면(休眠)상태인 것","0601109000","기타","2015-12-03"
